Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00    825.20     0.01   136135     0.00     0.00  S_AL_BufferGet
  0.00    825.20     0.01   103906     0.00     0.00  S_StartSound
  0.00    825.21     0.01    90710     0.00     0.00  NetadrToSockadr
  0.00    825.21     0.01    11133     0.00     0.00  Com_Printf
  0.00    825.22     0.01     2962     0.00     0.00  NET_ErrorString
  0.00    825.22     0.01      375     0.01     0.05  S_AL_BufferLoad
  0.00    825.23     0.01      352     0.01     0.01  CL_GameCommand
  0.00    825.23     0.01       14     0.36     0.36  Key_ClearStates
  0.00    825.24     0.01        5     1.00   124.59  CL_InitDownloads
  0.00    825.24     0.01        5     1.00     7.11  CL_SystemInfoChanged
  0.00    825.25     0.01        3     1.67     4.18  S_StopAllSounds
  0.00    825.25     0.01        3     1.67     1.67  S_ValidSoundInterface
  0.00    825.26     0.01                             S_AL_RawSamples
  0.00    825.26     0.01                             S_StopLoopingSound
  0.00    825.27     0.01                             VM_ExplicitArgPtr
  0.00    825.27     0.01                             _curl_easy_getinfo_err_curl_slist
  0.00    825.27     0.00 11515975     0.00     0.00  Q_stricmp
  0.00    825.27     0.00  6502028     0.00     0.00  NET_CompareAdr
  0.00    825.27     0.00  6502028     0.00     0.00  NET_CompareBaseAdrMask
  0.00    825.27     0.00  4013697     0.00     0.00  Emit4
  0.00    825.27     0.00  3096530     0.00     0.00  S_AddRealLoopingSound
  0.00    825.27     0.00  2303529     0.00     0.00  NextConstant4
  0.00    825.27     0.00  2285802     0.00     0.00  Constant4
  0.00    825.27     0.00  1647015     0.00     0.00  CM_TransformedPointContents
  0.00    825.27     0.00  1640521     0.00     0.00  EmitRexString
  0.00    825.27     0.00  1156697     0.00     0.00  FS_HandleForFile
  0.00    825.27     0.00  1143171     0.00     0.00  EmitMovEAXStack
  0.00    825.27     0.00  1095816     0.00     0.00  ConstOptimize
  0.00    825.27     0.00   865909     0.00     0.00  S_AddLoopingSound
  0.00    825.27     0.00   806553     0.00     0.00  ClampChar
  0.00    825.27     0.00   782470     0.00     0.00  Com_GetRealEvent
  0.00    825.27     0.00   782470     0.00     0.00  Com_GetSystemEvent
  0.00    825.27     0.00   778371     0.00     0.00  RE_AddLightToScene
  0.00    825.27     0.00   772813     0.00     0.00  Com_GetEvent
  0.00    825.27     0.00   746913     0.00     0.00  FS_FilenameCompare
  0.00    825.27     0.00   599514     0.00     0.00  fseek_file_func
  0.00    825.27     0.00   566543     0.00     0.00  unzlocal_DosDateToTmuDate
  0.00    825.27     0.00   557218     0.00     0.00  Q_strncpyz
  0.00    825.27     0.00   555681     0.00     0.00  MSG_ReadLong
  0.00    825.27     0.00   549502     0.00     0.00  CON_Input
  0.00    825.27     0.00   549502     0.00     0.00  Sys_ConsoleInput
  0.00    825.27     0.00   538947     0.00     0.00  CL_CheckPaused
  0.00    825.27     0.00   537678     0.00     0.00  MSG_WriteDeltaUsercmdKey
  0.00    825.27     0.00   531442     0.00     0.00  CL_GetCurrentCmdNumber
  0.00    825.27     0.00   420276     0.00     0.00  Cmd_Argv
  0.00    825.27     0.00   373589     0.00     0.00  Cmd_ArgvBuffer
  0.00    825.27     0.00   365892     0.00     0.00  MSG_WriteLong
  0.00    825.27     0.00   292186     0.00     0.00  Com_QueueEvent
  0.00    825.27     0.00   291909     0.00     0.00  Q_stricmpn
  0.00    825.27     0.00   287285     0.00     0.00  generateHashValue
  0.00    825.27     0.00   286072     0.00     0.00  Cvar_FindVar
  0.00    825.27     0.00   278828     0.00     0.00  unzGoToNextFile
  0.00    825.27     0.00   271272     0.00     0.00  Cvar_VariableIntegerValue
  0.00    825.27     0.00   270118     0.00     0.00  Con_CheckResize
  0.00    825.27     0.00   270117     0.00     0.00  R_PerformanceCounters
  0.00    825.27     0.00   269931     0.00     0.00  CL_VideoRecording
  0.00    825.27     0.00   269921     0.00     0.00  IN_Frame
  0.00    825.27     0.00   269921     0.00     0.00  IN_ProcessEvents
  0.00    825.27     0.00   269919     0.00     0.00  CL_CheckTimeout
  0.00    825.27     0.00   269919     0.00     0.00  CL_CheckUserinfo
  0.00    825.27     0.00   269919     0.00     0.00  CL_SendCmd
  0.00    825.27     0.00   269919     0.00     0.00  SCR_RunCinematic
  0.00    825.27     0.00   269049     0.00     0.00  set_VM_Debug
  0.00    825.27     0.00   269028     0.00     0.00  CL_CreateNewCommands
  0.00    825.27     0.00   268856     0.00     0.00  CL_GetCurrentSnapshotNumber
  0.00    825.27     0.00   268853     0.00     0.00  Sys_IsLANAddress
  0.00    825.27     0.00   268851     0.00     0.00  CL_AdjustAngles
  0.00    825.27     0.00   268851     0.00     0.00  CL_CreateCmd
  0.00    825.27     0.00   268851     0.00     0.00  CL_FinishMove
  0.00    825.27     0.00   268851     0.00     0.00  CL_MouseMove
  0.00    825.27     0.00   268822     0.00     0.00  IN_ActivateMouse
  0.00    825.27     0.00   268654     0.00     0.00  SCR_DrawDemoRecording
  0.00    825.27     0.00   240063     0.00     0.00  CM_StoreLeafs
  0.00    825.27     0.00   209691     0.00     0.00  EmitJumpIns
  0.00    825.27     0.00   199325     0.00     0.00  CM_PlaneEqual
  0.00    825.27     0.00   176105     0.00     0.00  SHOWNET
  0.00    825.27     0.00   162588     0.00     0.00  iss8
  0.00    825.27     0.00   148857     0.00     0.00  EmitCallConst
  0.00    825.27     0.00   147819     0.00     0.00  MSG_Bitstream
  0.00    825.27     0.00   145296     0.00     0.00  FastVectorNormalize2
  0.00    825.27     0.00   145296     0.00     0.00  VectorCross
  0.00    825.27     0.00   139414     0.00     0.00  unzGetOffset
  0.00    825.27     0.00   128901     0.00     0.00  RB_CalcAlphaFromEntity
  0.00    825.27     0.00   125835     0.00     0.00  CM_BoxLeafnums_r
  0.00    825.27     0.00   125835     0.00     0.00  CM_PositionTest
  0.00    825.27     0.00   120126     0.00     0.00  EmitBranchConditions
  0.00    825.27     0.00   111501     0.00     0.00  CrossProduct
  0.00    825.27     0.00   111501     0.00     0.00  MakeNormalVectors
  0.00    825.27     0.00   111501     0.00     0.00  RB_SurfaceRailRings
  0.00    825.27     0.00   107445     0.00     0.00  EmitCallIns
  0.00    825.27     0.00    98550     0.00     0.00  MSG_WriteData
  0.00    825.27     0.00    89114     0.00     0.00  CL_Netchan_Transmit
  0.00    825.27     0.00    89114     0.00     0.00  CL_Netchan_TransmitNextFragment
  0.00    825.27     0.00    89114     0.00     0.00  MSG_InitOOB
  0.00    825.27     0.00    89114     0.00     0.00  MSG_WriteShort
  0.00    825.27     0.00    88297     0.00     0.00  FS_IsExt
  0.00    825.27     0.00    74257     0.00     0.00  swap
  0.00    825.27     0.00    73728     0.00     0.00  R_FogFactor
  0.00    825.27     0.00    66688     0.00     0.00  S_AL_NewLoopMaster
  0.00    825.27     0.00    58984     0.00     0.00  SockadrToNetadr
  0.00    825.27     0.00    58925     0.00     0.07  CL_PacketEvent
  0.00    825.27     0.00    58918     0.00     0.00  MSG_BeginReadingOOB
  0.00    825.27     0.00    58863     0.00     0.00  CL_Netchan_Process
  0.00    825.27     0.00    58700     0.00     0.00  MSG_ReadData
  0.00    825.27     0.00    57173     0.00     0.00  DistanceSquared
  0.00    825.27     0.00    52667     0.00     0.00  Com_sprintf
  0.00    825.27     0.00    52542     0.00     0.01  CL_ParseCommandString
  0.00    825.27     0.00    52323     0.00     0.00  Z_TagMallocDebug
  0.00    825.27     0.00    51807     0.00     0.00  Z_Free
  0.00    825.27     0.00    51508     0.00     0.00  EmitCallRel
  0.00    825.27     0.00    51465     0.00     0.00  COM_GetCurrentParseLine
  0.00    825.27     0.00    51084     0.00     0.00  Hunk_AllocDebug
  0.00    825.27     0.00    50022     0.00     0.00  LerpDrawVert
  0.00    825.27     0.00    48512     0.00     0.00  Hunk_SwapBanks
  0.00    825.27     0.00    47864     0.00     0.00  R_MergedHeightPoints
  0.00    825.27     0.00    42805     0.00     0.00  MSG_ReadShort
  0.00    825.27     0.00    39153     0.00     0.00  Z_MallocDebug
  0.00    825.27     0.00    36752     0.00     0.00  CrossProduct
  0.00    825.27     0.00    33076     0.00     0.00  COM_StripExtension
  0.00    825.27     0.00    32934     0.00     0.00  EmitMovEDXStack
  0.00    825.27     0.00    31861     0.00     0.00  CrossProduct
  0.00    825.27     0.00    30212     0.00     0.00  IN_IsConsoleKey
  0.00    825.27     0.00    30061     0.00     0.00  Com_RealTime
  0.00    825.27     0.00    29263     0.00     0.00  Cmd_Argc
  0.00    825.27     0.00    28081     0.00     0.00  Cmd_TokenizeString
  0.00    825.27     0.00    26756     0.00     0.00  CM_PointOnPlaneSide
  0.00    825.27     0.00    20212     0.00     0.00  FS_IsDemoExt
  0.00    825.27     0.00    20112     0.00     0.00  CL_CharEvent
  0.00    825.27     0.00    17625     0.00     0.00  Cmd_ExecuteString
  0.00    825.27     0.00    17223     0.00     0.00  Info_ValueForKey
  0.00    825.27     0.00    16839     0.00     0.00  AllocWinding
  0.00    825.27     0.00    16839     0.00     0.00  FreeWinding
  0.00    825.27     0.00    16521     0.00     0.28  ShaderForShaderNum
  0.00    825.27     0.00    16137     0.00     0.00  VectorLengthSquared
  0.00    825.27     0.00    14971     0.00     0.00  CL_KeyEvent
  0.00    825.27     0.00    14969     0.00     0.00  CL_ParseBinding
  0.00    825.27     0.00    14936     0.00     0.00  Cbuf_AddText
  0.00    825.27     0.00    13313     0.00     0.03  FS_FOpenFileRead
  0.00    825.27     0.00    11920     0.00     0.00  Con_Linefeed
  0.00    825.27     0.00    11904     0.00     0.00  CopyString
  0.00    825.27     0.00    11459     0.00     0.00  S_AL_StartLocalSound
  0.00    825.27     0.00    11133     0.00     0.00  Sys_Print
  0.00    825.27     0.00    10945     0.00     0.00  copy4
  0.00    825.27     0.00    10877     0.00     0.00  FS_Read
  0.00    825.27     0.00    10861     0.00     0.00  unzReadCurrentFile
  0.00    825.27     0.00    10371     0.00     0.03  FS_ReadFileDir
  0.00    825.27     0.00    10357     0.00     0.03  FS_ReadFile
  0.00    825.27     0.00    10100     0.00     0.00  IN_TranslateSDLToQ3Key
  0.00    825.27     0.00     9772     0.00     0.00  FastVectorNormalize2
  0.00    825.27     0.00     9737     0.00     0.00  Cvar_ValidateString
  0.00    825.27     0.00     9658     0.00     0.00  S_AL_BufferFind
  0.00    825.27     0.00     9657     0.00     0.00  Com_Milliseconds
  0.00    825.27     0.00     9655     0.00     0.00  S_AL_RegisterSound
  0.00    825.27     0.00     9655     0.00     0.00  S_RegisterSound
  0.00    825.27     0.00     9641     0.00     0.00  S_MallocDebug
  0.00    825.27     0.00     9436     0.00     0.00  MSG_WriteString
  0.00    825.27     0.00     9143     0.00     0.00  CL_GetServerCommand
  0.00    825.27     0.00     8905     0.00     0.00  CM_FindPlane
  0.00    825.27     0.00     8905     0.00     0.00  CM_PlaneFromPoints
  0.00    825.27     0.00     8809     0.00     0.00  CM_BoundBrush
  0.00    825.27     0.00     8075     0.00     0.00  Hunk_AllocateTempMemory
  0.00    825.27     0.00     8075     0.00     0.00  Hunk_FreeTempMemory
  0.00    825.27     0.00     7894     0.00     0.00  CM_SignbitsForNormal
  0.00    825.27     0.00     7652     0.00     0.00  Cvar_Validate
  0.00    825.27     0.00     7504     0.00     0.00  FS_ReplaceSeparators
  0.00    825.27     0.00     7489     0.00     0.00  CL_KeyUpEvent
  0.00    825.27     0.00     7488     0.00     0.00  FS_BuildOSPath
  0.00    825.27     0.00     7482     0.00     0.00  CL_KeyDownEvent
  0.00    825.27     0.00     7148     0.00     0.00  IN_KeyUp
  0.00    825.27     0.00     7140     0.00     0.00  IN_KeyDown
  0.00    825.27     0.00     6602     0.00     0.00  FS_FCloseFile
  0.00    825.27     0.00     6566     0.00     0.00  unzCloseCurrentFile
  0.00    825.27     0.00     6566     0.00     0.00  unzOpenCurrentFile
  0.00    825.27     0.00     6566     0.00     0.00  unzOpenCurrentFile3
  0.00    825.27     0.00     6566     0.00     0.00  unzSetOffset
  0.00    825.27     0.00     6566     0.00     0.00  unzlocal_CheckCurrentFileCoherencyHeader
  0.00    825.27     0.00     6446     0.00     0.00  generateHashValue
  0.00    825.27     0.00     6431     0.00     0.00  CM_FindPlane2
  0.00    825.27     0.00     6302     0.00     0.00  CM_SnapVector
  0.00    825.27     0.00     6262     0.00     0.00  Sys_FOpen
  0.00    825.27     0.00     6145     0.00     0.00  CM_NeedsSubdivision
  0.00    825.27     0.00     5924     0.00     0.00  Q_strcat
  0.00    825.27     0.00     5766     0.00     0.00  FS_PathCmp
  0.00    825.27     0.00     5675     0.00     0.00  Cvar_Set2
  0.00    825.27     0.00     5637     0.00     0.00  CM_EdgePlaneNum
  0.00    825.27     0.00     5637     0.00     0.00  CM_GridPlane
  0.00    825.27     0.00     5339     0.00     0.00  FS_FreeFile
  0.00    825.27     0.00     5151     0.00     0.00  va
  0.00    825.27     0.00     5086     0.00     0.28  RE_RegisterShader
  0.00    825.27     0.00     4860     0.00     0.00  Q_acos
  0.00    825.27     0.00     4846     0.00     0.00  S_AL_ClearError
  0.00    825.27     0.00     4505     0.00     0.00  unzGoToFirstFile
  0.00    825.27     0.00     4105     0.00     0.34  R_FindImageFile
  0.00    825.27     0.00     4062     0.00     0.00  Cvar_Get
  0.00    825.27     0.00     4046     0.00     0.00  FloatAsInt
  0.00    825.27     0.00     3876     0.00     0.00  FS_AddFileToList
  0.00    825.27     0.00     3415     0.00     0.00  COM_GetExtension
  0.00    825.27     0.00     3316     0.00     0.00  BaseWindingForPlane
  0.00    825.27     0.00     3316     0.00     0.00  CrossProduct
  0.00    825.27     0.00     3316     0.00     0.00  WindingBounds
  0.00    825.27     0.00     3216     0.00     0.00  Cmd_ArgsFrom
  0.00    825.27     0.00     3189     0.00     0.00  FS_FileForHandle
  0.00    825.27     0.00     3172     0.00     0.00  FS_Write
  0.00    825.27     0.00     3057     0.00     0.00  Cvar_Set
  0.00    825.27     0.00     2987     0.00     0.00  Cvar_Flags
  0.00    825.27     0.00     2916     0.00     0.00  Cvar_SetSafe
  0.00    825.27     0.00     2855     0.00     0.00  ComputeStageIteratorFunc
  0.00    825.27     0.00     2855     0.00     0.00  FinishShader
  0.00    825.27     0.00     2855     0.00     0.00  FixRenderCommandList
  0.00    825.27     0.00     2855     0.00     0.00  GeneratePermanentShader
  0.00    825.27     0.00     2855     0.00     0.00  SortNewShader
  0.00    825.27     0.00     2549     0.00     0.03  FS_FOpenFileByMode
  0.00    825.27     0.00     2535     0.00     0.00  COM_BeginParseSession
  0.00    825.27     0.00     2533     0.00     0.39  R_LoadImage
  0.00    825.27     0.00     2404     0.00     0.00  SCR_AdjustFrom640
  0.00    825.27     0.00     2404     0.00     0.00  SCR_DrawChar
  0.00    825.27     0.00     2341     0.00     0.21  R_CreateImage
  0.00    825.27     0.00     2329     0.00     0.40  ParseStage
  0.00    825.27     0.00     2321     0.00     0.00  fclose_file_func
  0.00    825.27     0.00     2321     0.00     0.00  fill_fopen_filefunc
  0.00    825.27     0.00     2321     0.00     0.00  ftell_file_func
  0.00    825.27     0.00     2321     0.00     0.00  unzClose
  0.00    825.27     0.00     2321     0.00     0.00  unzOpen
  0.00    825.27     0.00     2321     0.00     0.00  unzOpen2
  0.00    825.27     0.00     2321     0.00     0.00  unzlocal_SearchCentralDir
  0.00    825.27     0.00     2189     0.00     0.06  Com_BlockChecksum
  0.00    825.27     0.00     2189     0.00     0.06  mdfour
  0.00    825.27     0.00     2189     0.00     0.00  mdfour_begin
  0.00    825.27     0.00     2189     0.00     0.00  mdfour_result
  0.00    825.27     0.00     2189     0.00     0.00  mdfour_tail
